0.043600,0.277120,0.031440,,0.283520,,,,0.184800,,0.038040,,0.296560,,,,0.680600,,0.055360,,0.040520,,,,,,,,0.098000,,,,,,,,0.081320,,
0.028120,0.016840,0.028600,,0.031040,,,,0.157640,,0.804600,,0.026280,,,,,,0.026600,,0.574000,,,,,,,,0.002520,,,,,,,,0.259800,,
0.079240,0.004440,0.080000,,0.019640,,,,0.143480,,0.025760,,0.016920,,,,,,0.014920,,0.020920,,,,,,,,0.118600,,,,,,,,1.338120,,
0.009600,0.114080,0.059920,,0.181520,,,,0.198120,,0.154320,,0.061000,,,,0.201360,,0.011960,,0.019240,,,,,,,,1.428120,,,,,,,,0.053880,,
0.010360,0.033400,0.093560,,0.722280,,,,0.064440,,0.711640,,0.052400,,,,0.354960,,0.041200,,0.223480,,,,,,,,0.047680,,,,,,,,0.949880,,
0.499800,,0.185360,,0.249560,,,,0.101960,,0.148560,,0.017560,,,,0.052840,,0.009360,,0.356720,,,,,,,,0.184920,,,,,,,,0.294120,,
0.034800,,0.005280,,0.518160,,,,0.068080,,0.224920,,0.002960,,,,0.672960,,0.307000,,0.277280,,,,,,,,0.199280,,,,,,,,0.155920,,
0.043760,,0.348280,,0.328760,,,,0.019760,,0.633640,,,,,,0.045040,,0.071760,,0.126840,,,,,,,,0.309680,,,,,,,,0.304400,,
0.057040,,0.560320,,0.042840,,,,0.002440,,0.063200,,,,,,0.928840,,0.159240,,0.011720,,,,,,,,0.143120,,,,,,,,0.018680,,
0.579080,,0.186560,,0.192640,,,,0.046440,,,,0.182440,,,,0.058920,,0.153240,,0.274080,,,,,,,,0.140760,,,,,,,,,,
0.003080,,0.065360,,0.016280,,,,0.092720,,,,0.447120,,,,0.308000,,0.191720,,0.025000,,,,,,,,0.101880,,,,,,,,,,
0.054080,,0.083280,,0.011520,,,,0.437880,,3.346360,,0.198200,,,,0.064680,,0.116680,,0.023360,,,,,,,,0.292680,,,,,,,,0.004040,,
0.034000,,0.826960,,0.035400,,,,0.061480,,0.324600,,0.011640,,,,0.030280,,0.015360,,0.202080,,,,,,,,0.026160,,,,,,,,0.759120,,
0.060800,,0.519480,,0.257680,,,,0.138440,,1.046000,,0.414760,,,,0.340000,,0.046840,,0.090280,,,,,,,,0.013400,,,,,,,,4.145640,,
0.195200,,0.027240,,0.032000,,,,0.085000,,0.463600,,0.062840,,,,0.886960,,0.043360,,0.024000,,,,,,,,0.033040,,,,,,,,2.837440,,
0.031480,,0.121280,,0.189800,,,,0.173560,,0.020640,,0.188240,,,,0.051840,,0.327640,,0.008200,,,,,,,,0.116000,,,,,,,,1.282880,,
0.143840,,1.796080,,0.065160,,,,0.029920,,0.146920,,0.067000,,,,0.072000,,0.003440,,0.019200,,,,,,,,0.155680,,,,,,,,,,
0.041520,,0.165520,,0.022080,,,,0.163560,,0.328080,,0.080960,,,,0.013240,,0.091280,,0.062600,,,,,,,,0.068280,,,,,,,,,,
0.019480,,0.038520,,0.007160,,,,0.146720,,0.546160,,0.362480,,,,0.622960,,0.010040,,0.256760,,,,,,,,0.032160,,,,,,,,0.428480,,
0.027120,,0.058080,,0.069920,,,,0.007520,,1.819280,,0.334360,,,,0.142720,,0.011680,,0.566520,,,,,,,,0.195600,,,,,,,,0.173440,,
0.470920,,0.170120,,0.001400,,,,0.014760,,0.719520,,0.071480,,,,0.615200,,0.016440,,0.098600,,,,,,,,0.036640,,,,,,,,4.771360,,
0.024440,,,,0.015640,,,,0.036680,,0.199640,,0.080600,,,,0.015440,,0.021040,,0.469240,,,,,,,,0.047080,,,,,,,,,,
0.177240,,,,0.040360,,,,0.252440,,0.281840,,0.192840,,,,0.833040,,0.038360,,0.062000,,,,,,,,0.004480,,,,,,,,,,
0.033280,,0.649720,,0.189000,,,,0.761640,,0.002960,,0.037120,,,,1.184880,,0.092600,,,,,,,,,,0.107080,,,,,,,,0.392640,,
0.033560,,0.523400,,0.045800,,,,0.029280,,0.523720,,0.047440,,,,0.141120,,0.061320,,,,,,,,,,0.009520,,,,,,,,0.703760,,
0.017320,,0.007240,,0.254040,,,,0.238240,,0.211080,,0.380080,,,,0.096120,,0.154880,,0.051240,,,,,,,,0.014160,,,,,,,,0.066920,,
0.005040,,0.041760,,0.002160,,,,0.040840,,1.100560,,0.345400,,,,0.057520,,0.426280,,0.110160,,,,,,,,0.069680,,,,,,,,1.997440,,
0.687520,,0.332720,,0.032800,,,,0.140520,,2.373760,,0.026760,,,,0.081040,,0.070720,,0.084360,,,,,,,,0.044760,,,,,,,,2.455360,,
,,0.299320,,0.048040,,,,0.207840,,1.781480,,0.179880,,,,0.029840,,0.498800,,0.466000,,,,,,,,,,,,,,,,,,
,,0.254840,,0.129720,,,,0.187520,,0.150480,,0.026560,,,,0.031360,,0.478560,,0.219840,,,,,,,,,,,,,,,,,,
0.091920,,0.225240,,0.076560,,,,0.126520,,0.123320,,0.084320,,,,0.167360,,0.243120,,0.045720,,,,,,,,0.816760,,,,,,,,1.106400,,
0.073560,,0.067120,,0.063440,,,,0.021720,,0.838000,,0.082960,,,,0.022120,,0.063480,,0.019920,,,,,,,,0.596680,,,,,,,,,,
0.111840,,0.465280,,0.624160,,,,0.111720,,1.263760,,0.374280,,,,0.021040,,0.048440,,0.068200,,,,,,,,0.003280,,,,,,,,,,
0.038080,,0.252920,,0.025320,,,,0.036320,,0.491560,,0.264080,,,,0.001960,,0.056040,,0.076360,,,,,,,,0.027960,,,,,,,,none,,
0.117160,,0.112880,,0.311200,,,,0.046080,,0.185600,,0.666080,,,,0.045600,,0.726720,,0.055000,,,,,,,,0.005560,,,,,,,,,,
0.038480,,0.008480,,0.046000,,,,0.408240,,0.112360,,0.152360,,,,0.109000,,0.064680,,0.018800,,,,,,,,0.030240,,,,,,,,,,
0.265600,,0.453840,,0.033720,,,,0.199080,,0.885960,,0.050760,,,,0.049600,,0.376480,,0.199440,,,,,,,,,,,,,,,,1.254160,,
0.429880,,0.517160,,0.761680,,,,0.052760,,0.608400,,0.014400,,,,0.025760,,0.280840,,0.045440,,,,,,,,,,,,,,,,0.060000,,
0.023720,,0.023480,,0.124520,,,,0.015480,,,,0.225760,,,,0.244120,,0.757840,,0.449600,,,,,,,,4.301360,,,,,,,,0.103320,,
0.021840,,0.022400,,0.088520,,,,0.034400,,,,0.239840,,,,0.375360,,0.196080,,0.360760,,,,,,,,0.734440,,,,,,,,2.843520,,
0.119200,,0.003720,,0.050000,,,,0.153680,,,,0.145160,,,,0.078080,,0.039480,,0.285920,,,,,,,,0.276520,,,,,,,,0.008440,,
0.052280,,0.657200,,0.286880,,,,0.045200,,,,0.509240,,,,0.036880,,0.272600,,0.079000,,,,,,,,,,,,,,,,0.919840,,
0.029000,,0.085920,,0.068960,,,,0.031680,,,,0.430920,,,,0.029400,,0.013000,,0.449920,,,,,,,,,,,,,,,,2.492480,,
0.328040,,0.008640,,0.047280,,,,0.024080,,,,0.485800,,,,0.159240,,0.042360,,0.085840,,,,,,,,,,,,,,,,,,
0.132080,,0.065560,,0.045400,,,,0.090040,,,,0.252320,,,,0.081520,,0.074960,,0.229840,,,,,,,,,,,,,,,,,,
0.012440,,0.042000,,0.579600,,,,0.152120,,,,0.275280,,,,0.029080,,0.121840,,0.005240,,,,,,,,,,,,,,,,0.191520,,
0.085080,,1.001000,,0.442920,,,,0.014320,,,,0.043080,,,,0.011760,,0.038800,,0.020640,,,,,,,,,,,,,,,,0.283680,,
0.021080,,1.096120,,0.028360,,,,0.015520,,,,0.013160,,,,0.530400,,0.104360,,0.005560,,,,,,,,,,,,,,,,0.450720,,
0.120680,,0.010320,,0.292320,,,,0.084440,,,,0.035240,,,,0.400640,,0.043840,,0.031920,,,,,,,,,,,,,,,,0.126520,,
0.018560,,0.504040,,0.059520,,,,0.005440,,,,0.069760,,,,0.262760,,0.026800,,0.021720,,,,,,,,,,,,,,,,0.301840,,
0.052440,,0.055960,,0.010480,,,,0.090120,,,,0.847000,,,,0.011920,,0.003640,,0.070640,,,,,,,,,,,,,,,,0.724040,,
0.378760,,0.022640,,0.272920,,,,0.027120,,,,0.593520,,,,0.018520,,0.007520,,0.142080,,,,,,,,,,,,,,,,0.188920,,
0.114480,,0.056080,,0.259800,,,,0.024400,,,,,,,,0.205040,,0.014520,,0.296400,,,,,,,,,,,,,,,,0.199560,,
0.015720,,0.140960,,0.087800,,,,0.049360,,,,,,,,0.019240,,0.010720,,0.008000,,,,,,,,,,,,,,,,1.714240,,
0.018360,,0.045800,,0.008080,,,,0.103680,,,,0.277320,,,,0.107080,,0.002200,,0.018880,,,,,,,,,,,,,,,,1.553920,,
0.057840,,0.011680,,0.055440,,,,0.039240,,,,0.441280,,,,0.374200,,0.045680,,0.011600,,,,,,,,,,,,,,,,0.269560,,
0.673840,,0.010320,,0.004920,,,,0.189280,,,,2.224440,,,,0.180240,,0.172440,,0.008880,,,,,,,,,,,,,,,,,,
0.387760,,0.111800,,0.103440,,,,0.076680,,,,0.491520,,,,0.096680,,0.620680,,0.026800,,,,,,,,,,,,,,,,,,
0.082880,,0.113680,,0.010760,,,,0.102200,,,,,,,,0.090000,,0.175840,,0.024440,,,,,,,,,,,,,,,,none,,
0.050680,,0.016560,,0.076920,,,,0.068800,,,,,,,,0.026560,,0.018240,,0.027720,,,,,,,,,,,,,,,,,,
0.175600,,0.047320,,0.077760,,,,0.063760,,,,0.651960,,,,0.038440,,0.038280,,0.188960,,,,,,,,,,,,,,,,,,
0.455680,,0.006400,,0.015240,,,,0.305200,,,,0.016360,,,,0.014480,,0.015920,,0.081480,,,,,,,,,,,,,,,,,,
0.152680,,0.593800,,,,,,0.233920,,,,0.674840,,,,0.024480,,1.381040,,0.039840,,,,,,,,,,,,,,,,,,
0.490320,,0.172160,,,,,,0.027840,,,,0.089760,,,,0.017760,,0.002760,,0.054680,,,,,,,,,,,,,,,,,,
