37.86788,47.8162,115.58476
37.92056,47.92276,116.84656
37.93644,47.95324,117.18464
37.94836,48.05136,117.20044
38.00904,48.19324,117.38452
38.08776,48.88412,117.47312
38.11268,49.08976,118.41528
38.12192,49.11132,119.25104
38.1994,49.34972,119.62436
38.209,49.523,119.70504
38.29012,49.59924,121.92064
38.29164,49.90524,122.009
38.29804,50.3888,122.10516
38.3106,50.7124,122.11468
38.37712,50.717,122.2214
38.3852,50.82584,122.48868
38.41072,50.84204,122.60856
38.41352,50.84952,122.65012
38.41764,50.91548,122.65488
38.50672,50.95904,122.65616
40.78212,51.07336,122.985
40.8226,51.091,122.9978
40.83904,51.10936,123.28456
40.97076,51.13628,123.292
41.00556,51.13848,123.47988
41.00884,51.21836,123.51672
41.0112,51.22548,123.59976
41.02936,51.23196,124.0076
41.19084,51.28848,124.50576
41.19464,51.30108,125.23556
41.19788,51.31644,125.33048
41.2022,51.42028,125.33356
41.20444,51.46536,125.34472
41.64384,51.4756,125.469
42.2502,51.52208,125.62572
42.25336,51.65584,125.64148
44.20732,51.73032,126.01964
44.24568,51.81724,126.1948
45.2598,51.86952,126.28828
45.40308,51.90048,126.4796
45.40588,52.07384,127.06544
45.4352,52.24212,127.44156
45.4374,52.2818,127.67556
45.44684,52.41516,129.51468
45.44828,52.48476,129.70472
45.45284,52.5854,129.72552
47.47332,52.6132,129.8616
47.50272,52.66492,130.4608
47.72768,52.71544,130.7448
47.94424,52.7492,130.75764
48.03716,52.75436,131.11092
48.03924,52.85292,131.11808
48.13448,52.85688,131.24184
49.1836,52.91172,131.24388
49.19668,53.00072,131.301
49.46232,53.0196,131.32396
49.60716,53.02332,131.37656
49.67584,53.23564,131.40788
49.82932,53.4424,131.57428
50.68864,53.50956,131.96688
50.77108,53.69064,132.00144
51.09416,53.798,132.06072
51.16168,54.19256,132.43852
51.34872,54.69748,133.8556
51.41876,54.7002,133.8962
51.54656,55.30916,134.50108
51.59,55.63692,134.59296
51.64064,56.14296,134.66848
51.8784,56.24556,134.79372
51.94976,56.25744,134.82156
51.97028,56.45556,134.83832
52.03992,56.458,134.85816
52.13648,56.46232,135.19136
52.15136,56.47824,135.25796
52.22252,56.56864,135.34148
52.23404,57.86976,135.6342
52.32292,59.34232,135.68748
52.38256,59.629,135.9802
52.40444,59.63476,136.18876
52.4106,59.74608,136.2408
52.47372,59.77,136.37084
52.4932,60.12592,136.40596
52.55724,60.21564,136.54904
52.55924,60.24632,136.96672
52.57264,60.27816,137.0098
52.738,60.4012,137.08612
52.74116,60.82728,137.1134
52.74448,61.16448,137.17808
52.91044,61.2766,137.3314
52.92752,61.36448,137.33396
53.01092,61.5936,137.45764
53.02996,61.5978,137.62008
53.14936,61.75016,137.64896
53.15284,61.78208,137.93716
53.257,61.90328,138.021
53.45776,61.99676,138.08968
53.4746,62.03188,139.12448
53.47864,62.16976,141.70464
53.47996,62.27236,143.83968
53.5296,62.30892,144.39932
53.55996,62.34252,144.93688
53.611,62.44852,146.19308
53.6176,62.45556,146.28264
53.63008,62.52092,146.87768
53.6562,62.5262,146.94896
53.723,62.545,147.16288
53.72848,62.56724,147.20864
53.8026,62.62612,147.30248
53.8062,62.6302,147.30964
53.82756,62.72148,147.31436
53.89788,62.73036,147.35964
53.89956,62.7582,147.39736
53.9176,62.78304,147.40924
54.00396,62.8252,147.69292
54.3302,62.89548,147.82416
56.1594,62.92108,147.82948
56.46472,63.09856,147.88756
56.48436,63.10108,147.94584
56.56656,63.13996,148.00464
57.65368,63.1822,148.01336
57.6756,63.19756,149.0722
57.72236,63.20852,149.40004
57.83324,63.32708,149.613
57.86432,63.57476,150.52156
59.7494,63.60476,150.54868
60.29916,63.62616,150.55688
60.3814,63.66292,150.71864
61.11888,63.72156,151.831
61.28352,63.85964,152.06444
61.29364,63.96524,152.75904
61.44168,63.96672,153.06492
61.6288,64.1036,155.14816
61.8018,64.11216,155.84092
61.87872,64.13876,156.6804
61.9206,64.2284,156.90652
61.92448,64.2668,157.10408
61.93312,64.32492,157.12208
62.06752,64.39616,157.28468
62.07972,64.43024,157.3192
62.16672,64.43232,157.923
62.44676,64.48096,158.71688
62.73204,64.61104,158.7628
