,,,,0.257720,,,,,,,,1.274200,0.061080,0.611280,,,,,,,,,,,,,,,,,,,,,,0.936320,,,0.293240,,,,,,,,,0.794760,,
,,1.516200,,,,0.606240,,,,,0.269240,,,,,,,,,,,,,,,,,,,,0.463760,,,,,,none,0.042880,,0.122840,,,,,,,0.103360,,,
,,,0.055000,0.656920,0.028720,,,,,,,1.233360,0.855920,2.640880,,,,,,,,,,,,,,,,,,,,,,0.283440,,,0.291840,,,,,,,,,1.188880,,
,,3.508800,,,,0.080520,,,,,0.224960,,,,,,,,,,,,,,,,,,,,0.470120,,,,,,,0.050760,,0.024000,,,,,,,0.491400,,,
,,,0.003160,1.373400,0.010760,,,,,,,0.027840,0.332960,0.333760,,,,,,,,,,,,,,,,,,,,,,none,none,,0.172960,,,,,,,,,0.233760,,
,,none,,,,0.016880,,,,,none,,,,,,,,,,,,,,,,,,,,0.165280,,,,,,,0.078880,,0.018120,,,,,,,0.316040,,,
,,,0.309720,0.781320,1.096200,,,,,,,0.032240,0.063640,none,,,,,,,,,,,,,,,,,,,,,,,,,0.043280,,,,,,,,,0.049640,,
,,,,,,2.165240,,,,,,,,,,,,,,,,,,,,,,,,,0.183080,,,,,,0.351040,0.014480,,0.565840,,,,,,,0.203320,,,
,,0.303520,0.982200,0.564440,0.117160,,,,,,0.041200,0.218360,0.032760,,,,,,,,,,,,,,,,,,,,,,,,,,0.130800,,,,,,,,,3.654160,,
,,,,,,0.087520,,,,,,,,0.056960,,,,,,,,,,,,,,,,,none,,,,,,0.021600,0.014120,,0.204200,,,,,,,0.038240,,,
,,0.424520,none,1.635520,none,,,,,,0.331680,0.145160,0.050480,,,,,,,,,,,,,,,,,,,,,,,,,,0.093480,,,,,,,,,0.001800,,
,,,,,,0.417080,,,,,,,,0.029080,,,,,,,,,,,,,,,,,,,,,,,0.775400,0.154160,,0.155760,,,,,,,none,,,
,,2.624960,,0.602360,,,,,,,0.511840,1.212080,0.074320,,,,,,,,,,,,,,,,,,0.146720,,,,,,,,1.346680,,,,,,,,,1.354160,,
,,,,,1.135880,0.925360,,,,,,,,0.217840,,,,,,,,,,,,,,,,,,,,,,,0.909240,0.024640,,0.015960,,,,,,,,,,
,,none,,0.020120,,,,,,,0.121400,0.209720,none,,,,,,,,,,,,,,,,,,0.232680,,,,,,,,0.017560,,,,,,,,1.814240,0.897400,,
,,,,,none,3.256600,,,,,,,,0.094920,,,,,,,,,,,,,,,,,,,,,,,0.129600,0.069000,,0.495760,,,,,,,,,,
,,,,0.399000,,,,,,,0.864400,1.123080,,,,,,,,,,,,,,,,,,,0.246160,,,,,,,,0.267000,,,,,,,,none,0.991960,,
,,,,,,0.373120,,,,,,,0.605120,0.035720,,,,,,,,,,,,,,,,,,,,,,,0.019680,0.515080,,0.009840,,,,,,,,,,
,,,,0.484120,0.986000,,,,,,0.008840,0.732640,,,,,,,,,,,,,,,,,,,none,,,,,,,,0.251040,,,,,,,,,0.170000,,
,,,,,,0.568560,,,,,,,0.307360,0.312080,,,,,,,,,,,,,,,,,,,,,,,0.182080,0.199880,,0.101120,,,,,,,,,,
,,,,0.712800,0.434920,,,,,,0.026480,0.752520,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039160,,,,,,,,,none,,
,,,,,,0.085560,,,,,,,0.117840,0.033320,,,,,,,,,,,,,,,,,none,,,,,,0.726280,0.186360,,0.366760,,,,,,,,,,
,,,,0.189800,0.015760,,,,,,0.107640,0.111520,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121920,,,,,,,,,,,
,,,,,,0.320320,,,,,,,0.274080,0.576360,,,,,,,,,,,,,,,,,,,,,,,0.108480,1.157600,,none,,,,,,,,,,
,,,,0.584320,0.002880,,,,,,0.137320,0.430960,,,,,,,,,,,,,,,,,,,0.518400,,,,,,,,none,,,,,,,,,,,
,,,,,,none,,,,,,,0.042800,0.194760,,,,,,,,,,,,,,,,,,,,,,,none,0.077800,,,,,,,,,,,,
,,,,0.119360,none,,,,,,0.055800,0.304680,,,,,,,,,,,,,,,,,,,1.269920,,,,,,,,,0.075040,,,,,,,,,,
,,,,,,,,,,,,,0.132480,0.153240,,,,,,,,,,,,,,,,,,,,,,,,0.170120,0.012880,,,,,,,,,,,
,,,,0.477360,,0.078400,,,,,0.037440,0.877400,,,,,,,,,,,,,,,,,,,0.405480,,,,,,0.406160,,,0.292600,,,,,,,,,,
,,,,,0.020000,,,,,,,,0.168920,0.187760,,,,,,,,,,,,,,,,,,,,,,,,none,0.539280,,,,,,,,,,,
,,,,0.112280,,0.043800,,,,,0.024440,none,,,,,,,,,,,,,,,,,,,1.261120,,,,,,0.911600,,,0.348600,,,,,,,,,,
,,,,,0.026720,,,,,,,,0.063960,0.220040,,,,,,,,,,,,,,,,,,,,,,,,,0.180840,,,,,,,,,,,
,,,,0.566200,,0.048680,,,,,none,,,,,,,,,,,,,,,,,,,,2.633400,,,,,,0.001720,0.218680,,0.659040,,,,,,,,,,
,,,,,0.157680,,,,,,,,0.113240,0.881920,,,,,,,,,,,,,,,,,,,,,,,,,0.047080,,,,,,,,,,,
,,,,0.345840,,0.482000,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,0.146320,0.135440,,0.062000,,,,,,,,,,
,,,,,0.067080,,,,,,,,0.626360,0.035840,,,,,,,,,,,,,,,,,,,,,,,,,0.015520,,,,,,,,,,,
,,,,0.645360,,0.388800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097840,0.019400,,0.018040,,,,,,,,,,
,,,,,0.112720,,,,,,,,0.091560,0.081360,,,,,,,,,,,,,,,,,0.209400,,,,,,,,0.198680,,,,,,,,,,,
,,,,1.678200,,0.148000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065960,0.738920,,0.015960,,,,,,,,,,
,,,,,0.377040,,,,,,,,0.030480,0.270960,,,,,,,,,,,,,,,,,0.693800,,,,,,,,0.749680,,,,,,,,,,,
,,,,0.010320,,0.083040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.490480,0.019360,,0.111800,,,,,,,,,,
,,,,,0.326360,,,,,,,,0.455400,0.313560,,,,,,,,,,,,,,,,,0.424600,,,,,,,,0.042640,,,,,,,,,,,
,,,,0.967640,,0.003000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,2.936360,,0.686840,,,,,,,,,,
,,,,,0.146000,,,,,,,,0.092240,0.108200,,,,,,,,,,,,,,,,,0.814080,,,,,,,,0.386800,,,,,,,,,,,
,,,,0.097640,,0.028520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.628120,,0.044120,,,,,,,,,,
,,,,,0.041960,,,,,,,,0.014880,0.002360,,,,,,,,,,,,,,,,,0.009960,,,,,,,,0.013400,,,,,,,,,,,
,,,,0.594840,,0.837160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010000,,0.477320,,,,,,,,,,
,,,,,0.139640,,,,,,,,0.002800,0.588720,,,,,,,,,,,,,,,,,0.018560,,,,,,,,0.123520,,,,,,,,,,,
,,,,0.019840,,0.049920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038280,,0.080360,,,,,,,,,,
,,,,,0.462880,,,,,,,,0.311320,0.329360,,,,,,,,,,,,,,,,,none,,,,,,,,0.253120,,,,,,,,,,,
,,,,none,,3.326240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565000,,0.038400,,,,,,,,,,
,,,,,0.430440,,,,,,,,0.073480,0.325400,,,,,,,,,,,,,,,,,,,,,,,,,0.065000,,,,,,,,,,,
,,,,,,0.519400,,,,,,,,,,,,,,,,,,,,,,,,,0.123440,,,,,,,0.012200,,0.378400,,,,,,,,,,
,,,,,0.173760,,,,,,,,0.195960,0.517400,,,,,,,,,,,,,,,,,,,,,,,,,0.448520,,,,,,,,,,,
,,,,,,0.008080,,,,,,,,,,,,,,,,,,,,,,,,,0.106920,,,,,,,0.017160,,0.066920,,,,,,,,,,
,,,,,none,,,,,,,,0.905560,2.720120,,,,,,,,,,,,,,,,,,,,,,,,,0.074600,,,,,,,,,,,
,,,,,,0.595960,,,,,,,,,,,,,,,,,,,,,,,,,0.020760,,,,,,,0.086560,,0.074920,,,,,,,,,,
,,,,,,,,,,,,,0.122200,0.079320,,,,,,,,,,,,,,,,,,,,,,,,,0.380400,,,,,,,,,,,
,,,,,0.111880,0.785120,,,,,,,,,,,,,,,,,,,,,,,,,0.332800,,,,,,,0.862200,,1.219440,,,,,,,,,,
,,,,,,,,,,,,,0.141480,0.164280,,,,,,,,,,,,,,,,,,,,,,,,,0.044400,,,,,,,,,,,
,,,,,0.037560,0.328880,,,,,,,,,,,,,,,,,,,,,,,,,0.028200,,,,,,,0.084160,,0.810920,,,,,,,,,,
,,,,,,,,,,,,,none,0.312920,,,,,,,,,,,,,,,,,,,,,,,,,0.034920,,,,,,,,,,,
,,,,,0.064360,1.398280,,,,,,,,,,,,,,,,,,,,,,,,,1.303240,,,,,,,0.071520,,0.228880,,,,,,,,,,
,,,,,,,,,,,,,,0.480760,,,,,,,,,,,,,,,,,,,,,,,,,0.018120,,,,,,,,,,,
,,,,,none,none,,,,,,,none,,,,,,,,,,,,,,,,,,none,,,,,,,0.023440,,2.515040,,,,,,,,,,
,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,0.029880,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035600,,0.015120,,,,,,,,,,
,,,,,0.359520,0.666280,,,,,,,0.237200,,,,,,,,,,,,,,,,,,,,,,,,,,0.161360,,,,,,,,,,,
,,,,,,,,,,,,,,0.035720,,,,,,,,,,,,,,,,,,,,,,,,0.095400,,0.110080,,,,,,,,,,
,,,,,0.140840,0.016360,,,,,,,0.177800,,,,,,,,,,,,,,,,,,,,,,,,,,0.522720,,,,,,,,,,,
,,,,,,,,,,,,,,0.622840,,,,,,,,,,,,,,,,,,,,,,,,0.215560,,0.044080,,,,,,,,,,
,,,,,0.536920,0.023040,,,,,,,0.167480,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,
,,,,,,,,,,,,,,0.214200,,,,,,,,,,,,,,,,,,,,,,,,0.582280,,0.260880,,,,,,,,,,
,,,,,none,0.139640,,,,,,,0.075080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.328440,,,,,,,,,,,,,,,,,,,,,,,,1.047400,0.082640,0.037480,,,,,,,,,,
,,,,,,0.779880,,,,,,,0.024880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.143000,,,,,,,,,0.002560,,,,,,,,,,,,,,,,,,,,,,,,0.138440,0.431200,0.372480,,,,,,,,,,
,,,,,,2.984760,,,,,,,0.040080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.208720,,,,,,,,,0.027840,,,,,,,,,,,,,,,,,,,,,,,,0.041920,0.663440,0.065320,,,,,,,,,,
,,,,,,0.200960,,,,,,,0.066760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.599280,,,,,,,,,0.005480,,,,,,,,,,,,,,,,,,,,,,,,0.066480,0.305680,0.057960,,,,,,,,,,
,,,,,,1.123760,,,,,,,0.052320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.139600,,,,,,,,,0.735200,,,,,,,,,,,,,,,,,,,,,,,,0.552640,0.139560,0.044120,,,,,,,,,,
,,,,,,0.217760,,,,,,,0.457440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.006320,,,,,,,,,2.830640,,,,,,,,,,,,,,,,,,,,,,,,0.262000,0.088080,0.197200,,,,,,,,,,
,,,,,,0.075600,,,,,,,0.210040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.020640,,,,,,,,,0.053080,,,,,,,,,,,,,,,,,,,,,,,,0.379760,0.142520,none,,,,,,,,,,
,,,,,,1.795680,,,,,,,0.126920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.068520,,,,,,,,,1.436600,,,,,,,,,,,,,,,,,,,,,,,,0.632760,none,,,,,,,,,,,
,,,,,,0.335680,,,,,,,0.057760,,,,,,,,,,,,,,,,,,,,,,,,,,,0.496400,,,,,,,,,,
,,,,,0.030000,,,,,,,,,0.274520,,,,,,,,,,,,,,,,,,,,,,,,0.160120,,,,,,,,,,,,
,,,,,,0.052080,,,,,,,0.277000,,,,,,,,,,,,,,,,,,,,,,,,,,0.503120,0.937960,,,,,,,,,,
,,,,,0.017520,,,,,,,,,0.671960,,,,,,,,,,,,,,,,,,,,,,,,0.498840,,,,,,,,,,,,
,,,,,,0.002360,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,0.469480,0.197520,,,,,,,,,,
,,,,,0.438160,,,,,,,,,0.132040,,,,,,,,,,,,,,,,,,,,,,,,0.019680,,,,,,,,,,,,
,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011960,0.357600,,,,,,,,,,
,,,,,0.399120,,,,,,,,0.622840,0.058320,,,,,,,,,,,,,,,,,,,,,,,,0.338040,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006200,0.017480,,,,,,,,,,
,,,,,0.029720,0.022360,,,,,,,0.072160,0.117000,,,,,,,,,,,,,,,,,,,,,,,,0.015480,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099400,0.056840,,,,,,,,,,
,,,,,0.062000,0.221960,,,,,,,0.045520,0.241080,,,,,,,,,,,,,,,,,,,,,,,,0.404840,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255280,0.036160,,,,,,,,,,
,,,,,0.644960,0.137720,,,,,,,0.098920,1.406360,,,,,,,,,,,,,,,,,,,,,,,,0.064120,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121200,1.650200,,,,,,,,,,
,,,,,1.194040,0.130640,,,,,,,0.036600,0.348080,,,,,,,,,,,,,,,,,,,,,,,,0.083200,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128240,0.052160,,,,,,,,,,
,,,,,1.723200,0.035960,,,,,,,0.223080,none,,,,,,,,,,,,,,,,,,,,,,,,0.029080,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146080,0.040040,,,,,,,,,,
,,,,,0.415080,0.286120,,,,,,,0.260040,,,,,,,,,,,,,,,,,,,,,,,,,0.004360,,,,,,,,,,,,
,,,,,,,,,,,,,,0.040040,,,,,,,,,,,,,,,,,,,,,,,,,0.035840,0.005800,,,,,,,,,,
,,,,,none,0.281400,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,0.150480,,,,,,,,,,,,
,,,,,,,,,,,,,,0.565920,,,,,,,,,,,,,,,,,,,,,,,,,0.081720,1.836960,,,,,,,,,,
,,,,,,0.525240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019960,,,,,,,,,,,,
,,,,,0.296720,,,,,,,,0.057200,0.080720,,,,,,,,,,,,,,,,,,,,,,,,,none,3.581600,,,,,,,,,,
,,,,,,0.661960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046120,,,,,,,,,,,,
,,,,,0.092520,,,,,,,,0.091560,0.219840,,,,,,,,,,,,,,,,,,,,,,,,,,0.361160,,,,,,,,,,
,,,,,,0.924840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.478040,0.008680,,,,,,,,,,,
,,,,,0.303880,,,,,,,,0.322200,0.355360,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,
,,,,,,0.010920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062240,1.848720,,,,,,,,,,,
,,,,,0.018600,,,,,,,,0.034720,0.110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.218880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053400,0.014440,0.049520,,,,,,,,,,
,,,,,0.008280,,,,,,,,0.007000,0.017880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.007000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019240,0.114920,0.016680,,,,,,,,,,
,,,,,0.110160,,,,,,,,0.023720,1.300560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.168480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425760,0.059240,0.032120,,,,,,,,,,
,,,,,0.155200,,,,,,,,0.071880,0.830760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.036200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358000,none,0.022040,,,,,,,,,,
,,,,,0.029800,,,,,,,,0.021360,1.437960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280400,,0.023960,,,,,,,,,,
,,,,,0.110560,,,,,,,,0.333520,0.870160,,,,,,,,,,,,,,,,,,,,,,,,,0.425360,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.642560,,0.256440,,,,,,,,,,
,,,,,0.506440,,,,,,,,0.079600,0.235360,,,,,,,,,,,,,,,,,,,,,,,,,0.108000,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.016280,,1.521240,,,,,,,,,,
,,,,,0.027320,,,,,,,,0.211720,0.007600,,,,,,,,,,,,,,,,,,,,,,,,,1.418840,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023640,,0.028280,,,,,,,,,,
,,,,,0.434840,,,,,,,,0.156480,0.149040,,,,,,,,,,,,,,,,,,,,,,,,,0.331960,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011080,,0.247600,,,,,,,,,,
,,,,,0.551120,,,,,,,,0.021080,0.089240,,,,,,,,,,,,,,,,,,,,,,,,,0.011360,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.220880,,0.016840,,,,,,,,,,
,,,,,0.032960,,,,,,,,0.002680,0.772840,,,,,,,,,,,,,,,,,,,,,,,,,0.169000,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077680,,0.219440,,,,,,,,,,
,,,,,none,,,,,,,,0.069160,0.032920,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.664960,,0.078120,,,,,,,,,,
,,,,,,,,,,,,,0.036400,1.503280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.067280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012000,0.441800,0.036280,,,,,,,,,,
,,,,,,,,,,,,,0.364920,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.489440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010840,none,0.142400,,,,,,,,,,
,,,,,,,,,,,,,0.671120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.323000,,,,,,,,,0.044480,,,,,,,,,,,,,,,,,,,,,,,,0.009560,,0.308120,,,,,,,,,,
,,,,,,,,,,,,,0.013480,,,,,,,,,,,,,,,,,,,,,,,,,,0.120800,,,,,,,,,,,
,,,,,0.390720,,,,,,,,,0.228120,,,,,,,,,,,,,,,,,,,,,,,,0.179200,,0.051920,,,,,,,,,,
,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,0.560000,,,,,,,,,,,
,,,,,0.050720,,,,,,,,,0.108280,,,,,,,,,,,,,,,,,,,,,,,,0.128400,,0.304520,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012080,,,,,,,,,,,
,,,,,none,,,,,,,,0.054440,0.056480,,,,,,,,,,,,,,,,,,,,,,,,0.211760,,0.002920,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.352520,,,,,,,,,,,
,,,,,,,,,,,,,0.017680,0.179600,,,,,,,,,,,,,,,,,,,,,,,,0.729560,,0.690520,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089920,,,,,,,,,,,
,,,,,,,,,,,,,0.059680,0.189000,,,,,,,,,,,,,,,,,,,,,,,,0.257920,,0.133320,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,
,,,,,,,,,,,,,none,0.161200,,,,,,,,,,,,,,,,,,,,,,,,0.167040,,0.252520,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.031440,,,,,,,,,,,,,,,,,,,,,,,,1.032960,0.012520,0.885520,,,,,,,,,,
,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.012960,,,,,,,,,,,,,,,,,,,,,,,,0.757440,0.026240,0.089560,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.072920,0.211400,,,,,,,,,,,,,,,,,,,,,,,,0.214920,0.560240,0.138640,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.332320,0.322760,,,,,,,,,,,,,,,,,,,,,,,,none,0.345840,0.049440,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.463960,0.087680,,,,,,,,,,,,,,,,,,,,,,,,,0.071680,0.229800,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.056880,0.100400,,,,,,,,,,,,,,,,,,,,,,,,,0.071480,0.004800,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.022400,0.613520,,,,,,,,,,,,,,,,,,,,,,,,,0.112960,0.003880,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.099760,0.576000,,,,,,,,,,,,,,,,,,,,,,,,,0.001480,0.245000,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.182440,0.472040,,,,,,,,,,,,,,,,,,,,,,,,,0.399320,0.048280,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.471840,0.540040,,,,,,,,,,,,,,,,,,,,,,,,,0.128120,0.042040,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.372680,0.021120,,,,,,,,,,,,,,,,,,,,,,,,,0.316880,0.155120,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.159960,0.408640,,,,,,,,,,,,,,,,,,,,,,,,,0.677600,0.239720,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.035760,1.102800,,,,,,,,,,,,,,,,,,,,,,,,,0.021240,0.462280,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.713640,0.040840,,,,,,,,,,,,,,,,,,,,,,,,,0.416440,0.019920,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.351640,0.060960,,,,,,,,,,,,,,,,,,,,,,,,,0.011280,0.369480,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.418720,0.031080,,,,,,,,,,,,,,,,,,,,,,,,,0.523720,0.516880,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.767040,2.998920,,,,,,,,,,,,,,,,,,,,,,,,,0.467360,0.018560,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.849680,0.235320,,,,,,,,,,,,,,,,,,,,,,,,,0.254360,0.179840,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.007400,0.280320,,,,,,,,,,,,,,,,,,,,,,,,,0.080160,0.749280,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,none,0.349040,,,,,,,,,,,,,,,,,,,,,,,,,0.333960,0.024080,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.337560,,,,,,,,,,,,,,,,,,,,,,,,,0.019080,0.268440,,,,,,,,,,
,,,,,,,,,,,,,0.023880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,0.552720,0.295040,,,,,,,,,,
,,,,,,,,,,,,,0.272440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339600,0.039320,,,,,,,,,,
,,,,,,,,,,,,,0.032800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.507040,0.019000,,,,,,,,,,
,,,,,,,,,,,,,0.035920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003600,0.357400,,,,,,,,,,
,,,,,,,,,,,,,0.045240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016960,none,,,,,,,,,,
,,,,,,,,,,,,,0.105240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138120,,,,,,,,,,,
,,,,,,,,,,,,,0.229160,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075120,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129960,,,,,,,,,,,
