27.3626,47.72308,40.55344,55.1542,53.09056,48.07396,116.3414,97.34256,
27.67136,47.76256,40.75576,56.96336,53.09192,48.26616,116.94416,97.54444,
27.73912,47.79516,40.95864,57.584,53.10076,49.11436,117.06408,99.31256,
27.79784,48.0088,41.25908,57.63544,53.48576,49.29328,118.127,99.89008,
27.81008,48.05384,41.34172,58.37772,54.00768,50.66836,119.79992,99.92608,
27.91712,48.05612,41.35696,58.43064,54.29104,50.83692,120.28592,100.21952,
28.1218,48.08312,41.57,58.73832,64.41252,51.58696,120.31868,102.15116,
28.19636,48.08552,42.25816,59.7656,67.74104,51.80796,120.3956,106.12716,
28.46548,48.11176,42.42912,60.589,67.79472,52.60976,120.72676,106.8588,
28.58072,48.23036,42.8182,60.59236,67.79624,52.69936,123.6684,110.331,
28.60744,48.2576,43.04312,61.05928,67.81736,52.7074,124.63872,111.87004,
28.67156,48.28484,43.22896,61.13888,67.82188,52.76152,125.16076,112.44884,
29.11376,48.45764,43.6404,62.61008,67.84228,53.82308,125.81896,117.46928,
29.4726,48.49928,44.31676,64.06928,67.91112,54.00532,127.77372,117.48496,
29.55904,48.52516,44.32604,64.13436,67.92604,54.36112,127.7996,117.579,
29.5872,49.07372,44.85152,64.3726,67.94144,55.52772,130.31832,117.64568,
29.7956,49.8464,45.02308,64.46292,68.08844,57.92252,130.42988,117.68692,
29.82472,50.35652,45.0444,64.56636,68.24292,59.50884,131.33968,118.60852,
29.85052,50.52688,45.2344,64.63976,68.2472,63.68788,131.36008,118.98324,
29.89428,50.80028,45.36592,64.68992,68.2622,64.39572,131.38788,119.18388,
29.98304,50.91188,45.45036,64.74576,68.66388,64.70944,131.41428,119.1952,
29.99608,51.64792,46.27388,64.95604,68.74144,65.05484,131.81968,119.20276,
30.01904,51.821,47.22588,65.05832,68.855,65.98,131.98744,119.21632,
30.14724,52.54368,47.26212,65.079,68.8786,67.81308,132.60864,119.22524,
30.25016,53.0766,47.38176,65.15488,68.88132,67.96704,133.4144,119.22632,
30.40588,53.27704,47.40768,65.27108,68.9008,68.09756,133.85732,120.43448,
30.53456,53.81836,47.68408,65.62136,68.90528,68.961,134.82856,120.44104,
30.76576,53.83112,47.794,66.17076,68.91796,69.07436,134.8504,120.66532,
31.32188,53.91948,47.84544,66.21184,68.93172,69.12128,140.00872,120.6902,
32.3556,53.97556,48.02952,66.22028,68.94168,69.1514,140.13824,120.90416,
32.6076,54.06856,48.06576,66.81736,69.00252,69.15512,140.16196,121.0672,
32.711,54.1554,49.29048,67.53972,69.04356,69.15956,140.5654,121.08536,
33.10492,54.173,49.67328,67.54892,69.0676,69.37632,140.59156,121.31104,
33.2664,54.37528,49.89884,68.11748,69.09416,69.39616,140.60352,121.33292,
33.78116,55.57284,50.38728,68.46644,69.11216,69.42212,143.63368,122.16308,
33.96028,55.93952,50.56408,68.86664,69.13128,69.43072,144.02472,122.34688,
34.05504,56.4226,50.86772,70.64184,69.387,70.07128,144.123,122.37808,
34.568,57.59296,51.42848,70.78476,69.41328,70.4954,144.40456,122.58596,
34.78224,57.673,51.61568,71.17552,69.43244,70.75756,146.37748,122.94048,
34.84428,57.9034,51.6496,72.76628,70.528,70.80004,146.44932,122.9484,
34.92856,58.50428,52.68264,74.4332,70.766,71.60928,147.75404,123.2072,
35.0168,64.0038,52.77256,74.57752,71.38964,71.66888,148.01692,123.50196,
35.03316,64.04284,53.06576,75.47604,71.62448,71.8754,148.54868,123.52288,
35.20672,64.6992,53.1234,75.52548,71.66724,72.33984,148.63516,125.56604,
35.21452,65.1724,53.53964,75.78556,71.88476,72.59824,148.84512,128.18288,
35.486,65.41252,53.83676,76.06288,72.129,72.79672,149.26452,128.18752,
35.54884,65.60816,54.01656,76.16952,72.30508,73.25496,149.89688,130.64396,
35.5986,65.6258,54.34788,76.59068,72.30932,73.26656,150.1436,131.2526,
35.64508,67.82588,54.51956,77.22792,72.3676,74.10384,150.39088,131.46128,
35.86884,67.85008,56.90988,77.24532,72.56912,74.40092,150.8278,131.49704,
35.95016,67.90556,58.63936,78.5438,72.87424,74.404,151.43628,132.43556,
35.97208,67.94396,59.51144,79.11104,72.87648,74.41724,152.12024,132.4466,
36.0994,68.06412,59.5322,79.96172,72.88316,74.79116,153.33224,133.76264,
36.18368,68.10868,59.79524,80.53724,73.04112,74.90556,154.2256,139.78212,
36.25832,68.22332,62.11592,81.37196,73.26904,75.55844,155.50904,139.88688,
36.78328,68.45232,63.74536,81.59756,73.4354,75.73056,156.04456,141.5662,
36.81604,68.66896,64.98088,81.70604,74.0922,75.76464,157.68252,144.57196,
36.87052,68.7428,66.83104,82.73864,74.10764,76.21604,158.73104,145.00912,
37.04824,68.85788,67.81588,82.99588,74.11008,77.10656,159.71576,148.5576,
37.7174,68.94768,67.87044,83.79652,74.3884,78.50364,160.87352,150.17952,
38.1044,68.96688,67.95532,84.75692,74.68476,78.52628,161.348,150.23664,
38.18436,69.2614,68.0848,84.7856,75.784,79.00236,164.49868,150.77904,
38.19404,69.26492,68.12744,84.7922,78.85512,81.56976,167.69064,150.84124,
38.89376,69.30036,68.89452,84.8316,84.64916,83.10936,167.97772,150.84344,
38.98632,69.37064,68.97356,84.85708,91.07284,84.48648,169.00576,150.87604,
39.07132,69.41588,69.03748,84.99732,92.16196,85.4594,169.38968,150.9168,
39.32624,70.02816,69.118,85.12,92.66088,87.81616,169.40228,151.12456,
39.49424,70.43824,69.28096,85.16456,92.97992,89.4468,169.8166,151.14144,
39.507,70.62324,69.324,85.81376,93.36472,91.77468,170.64456,151.18832,
39.52456,70.73136,69.35892,85.85144,93.5766,92.56272,172.9446,151.23528,
39.53,70.77428,69.9462,86.0844,93.75964,92.61592,172.99512,151.31824,
39.802,71.18024,70.77096,86.55984,93.88704,93.07532,173.49096,151.3254,
40.24676,71.62812,70.9228,86.57524,94.0138,93.12996,173.64316,151.34004,
40.91596,71.66564,71.58468,86.665,94.8588,93.35888,174.34104,151.5248,
41.12308,72.0902,71.60344,88.60196,95.3426,93.3944,174.99288,151.53976,
41.23812,72.46888,71.64376,89.3534,95.5546,93.46068,175.33836,151.70296,
41.97,72.6562,72.22408,89.35584,95.94768,94.005,176.19852,151.72592,
42.89456,72.66208,72.29216,89.63288,96.75372,94.13072,176.41064,151.72844,
42.91776,73.27776,72.33008,89.83664,97.02232,94.21304,177.04536,151.88412,
43.42072,73.3886,72.68508,89.9576,97.67504,94.427,178.3706,152.52764,
43.83004,73.49688,72.871,91.409,98.99924,94.53784,179.44384,152.5342,
43.932,74.11976,73.25232,91.42228,99.81976,94.55592,179.97636,152.71544,
44.03756,74.41196,73.6736,91.578,99.82784,94.65072,179.98608,152.91032,
44.2686,74.42604,73.98584,91.62276,100.02496,94.67196,181.5432,153.27432,
45.73984,74.44136,73.99576,91.68984,100.63892,95.09804,181.59684,153.40464,
45.77364,74.5092,74.65532,91.71536,105.74844,95.23864,184.82936,153.41736,
45.85696,75.06668,74.81596,91.83316,106.03632,95.82876,186.489,153.59716,
45.92388,75.47916,75.73944,92.52576,106.0654,95.84984,187.83152,153.79176,
46.0106,76.21352,75.75372,92.63084,106.11536,95.93204,189.85416,154.12892,
46.0586,78.59284,76.296,92.83556,106.74276,96.11296,190.78672,154.34036,
47.73492,78.62372,78.5184,92.8582,106.75364,96.29052,190.9426,154.37016,
48.11684,79.01112,79.09708,92.87908,110.33748,96.40252,190.98428,154.58476,
48.85004,79.11624,79.16456,93.02864,110.55928,96.80848,194.0704,154.60492,
49.24976,79.3334,81.7286,93.10128,110.93044,96.81912,195.25064,154.7396,
49.4214,81.25916,84.01008,93.16244,110.97128,96.83108,195.27972,154.80764,
50.8202,81.73952,84.44472,93.42384,113.22916,97.17732,197.65112,155.96748,
50.84528,83.76476,84.62868,93.9492,117.47192,97.29292,197.68284,155.97352,
50.8746,84.12584,84.72144,94.37668,117.52988,97.587,197.81224,155.98416,
51.39152,84.37912,84.88236,94.80028,117.54704,97.60916,198.15352,155.98904,
51.4966,84.4512,84.91756,95.1052,117.6556,97.61252,200.37048,155.99584,
51.54316,84.465,84.93388,96.36276,117.65956,98.07416,200.37776,156.00736,
51.76272,84.67032,85.25408,97.36196,117.78544,99.24876,200.48908,156.023,
52.57316,84.84728,85.33996,97.43172,117.91212,99.30196,200.86176,156.29544,
52.57548,85.0288,85.3468,98.1384,118.30196,99.32852,204.44788,156.42436,
52.62544,86.07024,85.53164,98.1542,118.31444,99.40364,204.54456,156.70112,
53.43316,86.09436,86.03452,98.52688,118.31616,100.04688,204.82948,156.71556,
53.46556,86.10616,86.67892,98.58244,118.47272,100.05388,204.85552,156.92128,
53.50716,86.58836,86.88388,98.85412,118.47968,100.22668,204.86584,156.92956,
53.52444,89.4176,86.92808,99.43376,118.80304,100.30088,206.22184,157.11908,
53.75764,89.75328,91.31296,99.48288,118.8146,100.51952,206.40792,157.1534,
54.01036,90.8936,91.37496,99.6462,118.821,100.52296,206.77996,157.98772,
54.2448,91.94432,91.39756,99.756,118.84072,100.93296,207.86424,158.2048,
54.8818,92.42052,91.4426,99.90552,118.98644,101.65996,208.50396,159.07136,
54.91472,92.9202,91.45136,100.0864,118.99384,102.70752,211.41888,159.44308,
54.91844,92.9568,91.60324,100.34044,119.00192,103.86944,211.71488,159.45048,
54.99852,93.10364,91.77748,100.37972,119.01792,104.40724,211.90576,159.69988,
55.0044,93.25352,91.94228,100.6794,119.03884,105.5916,214.90696,159.93828,
55.31684,93.29756,91.94576,101.33168,119.21784,105.89144,215.1506,159.9434,
55.39348,93.33788,92.0972,101.98056,119.71232,105.90404,215.68464,160.00596,
55.61188,93.5612,92.58072,102.0828,119.76804,106.04132,218.25384,160.16552,
55.63668,93.62324,92.8832,102.1176,119.7758,106.08872,218.35048,160.76888,
55.84472,94.1072,92.98912,102.58376,120.64112,106.105,218.7752,161.04532,
55.88132,94.34708,93.05904,102.73344,120.856,110.37932,219.29652,162.02296,
55.97208,94.54444,93.59496,102.9092,120.86036,110.38176,219.3928,162.02604,
56.02216,94.85736,93.602,102.94756,120.90844,110.57916,219.6788,167.29104,
56.02528,94.86952,93.64456,103.19916,121.32092,111.145,220.1026,169.4188,
56.2058,95.07972,93.872,103.685,121.72096,112.07176,221.1212,172.91272,
56.39028,95.095,94.09724,105.18464,121.75452,115.783,222.79428,172.92264,
56.6376,95.24724,94.19368,105.29228,121.94208,117.68516,223.29076,175.60072,
56.72144,95.33988,94.20284,105.49808,122.3668,118.29712,224.31152,176.5792,
56.75732,95.6416,94.27992,105.728,122.72912,118.30816,224.35488,177.14176,
56.84108,95.72996,94.31864,105.89312,123.12164,118.45832,227.43476,177.16328,
56.85188,95.74648,94.6788,105.9442,123.3022,118.47052,227.46484,177.19404,
56.86656,95.95196,95.06204,106.0322,123.31048,119.028,227.64864,177.26608,
56.895,96.11092,95.23516,106.63684,123.67056,119.03196,227.83496,177.27148,
56.94056,96.72488,95.3114,106.64068,128.50824,119.04656,227.83736,177.28684,
57.05628,96.82952,95.35316,108.3106,131.88464,119.21448,228.6848,177.29344,
57.27836,96.92584,95.49548,108.37464,140.01544,119.71704,229.13328,177.40248,
57.4224,97.1052,95.5864,109.92824,140.13448,119.77408,229.19296,177.94288,
57.45172,97.28068,95.65196,109.97504,143.79828,119.98156,229.81496,178.25352,
57.49256,97.7462,95.65852,110.50964,143.9738,120.47376,231.46016,178.32916,
57.50304,98.14212,95.71904,110.51916,148.26868,121.07428,231.48284,178.49248,
57.55212,98.45376,95.86644,110.54576,148.49796,121.94008,231.88764,179.5222,
57.61388,98.79996,96.00544,110.79692,148.73508,122.14716,231.89632,179.53428,
57.633,98.88928,96.1412,110.83292,150.51996,122.15188,232.05284,179.96492,
58.12184,98.89616,96.22244,110.87808,150.5296,122.18308,232.79672,180.37448,
58.25184,99.50756,96.39884,110.96028,150.59556,122.20204,232.8128,180.38952,
58.2636,99.61584,96.65716,110.99008,150.81856,122.35108,233.24544,180.55744,
58.26764,99.9184,96.71388,111.00236,151.09732,122.37516,233.39344,180.56016,
58.29808,100.11532,96.82788,111.12468,151.14996,122.38072,233.69328,180.58092,
58.37504,100.13044,96.95368,111.15256,151.15812,122.53768,234.4374,180.81424,
58.64376,100.21412,97.2024,111.429,151.23076,122.54692,234.99884,181.31716,
58.73368,100.37796,97.409,111.99224,151.24952,122.73136,237.9262,181.69536,
59.40932,100.64784,97.4168,112.60488,151.25792,122.87772,237.9692,182.237,
59.73168,100.72136,97.6432,112.9868,151.273,122.9284,238.08724,182.32704,
59.7392,100.82172,97.65252,113.57968,151.323,122.94456,238.321,183.34688,
59.82172,101.11084,98.16316,113.74852,151.35376,123.11068,238.44164,183.71832,
59.9078,101.30556,98.3388,114.00488,151.50192,123.48656,238.53604,185.08968,
60.20948,101.68448,98.35328,114.013,151.50784,123.4982,238.89672,185.11344,
60.4932,103.1874,98.47328,114.109,151.6892,123.67692,239.16532,186.50496,
61.82252,105.2074,98.59292,115.26064,151.69172,127.86404,239.26132,191.39552,
61.87356,105.57204,98.66744,115.2952,151.69896,128.41792,239.96196,191.65396,
63.43108,105.75696,98.78232,115.48368,151.73228,128.52996,240.00848,192.4532,
63.56152,106.0396,99.21364,115.833,151.74192,128.75484,240.68184,196.88588,
63.58328,106.07612,99.36668,116.40076,151.916,135.97948,241.55196,197.69796,
63.62796,106.59796,99.4542,116.45404,151.93248,137.09752,241.79156,197.83464,
63.63888,106.63072,99.51244,116.98308,152.68804,143.95284,242.33784,199.45004,
63.64904,106.74068,99.59612,117.2034,152.73484,144.33764,243.98328,199.48004,
64.24152,106.8702,99.86508,118.32764,152.914,144.66812,244.26648,199.5714,
64.52256,109.79088,99.94728,118.77192,153.39316,145.91948,246.6196,199.59712,
64.5502,110.15764,100.27388,119.10904,153.57504,146.23824,247.2702,199.67568,
64.60556,110.32296,100.3316,119.46764,153.79936,147.49856,247.3422,199.6988,
64.72076,110.39052,100.41452,119.62968,154.34224,148.00132,247.70672,200.36156,
64.78748,110.5438,100.4542,119.90052,154.58788,148.05256,247.73536,200.50952,
64.84916,110.91912,100.47684,120.29608,155.19888,148.09156,250.4468,200.56712,
64.88844,111.18548,100.4796,120.62272,155.93004,148.21564,252.62468,202.47012,
64.93648,111.19952,100.48252,121.16772,155.94528,148.3324,252.96868,203.38464,
65.01376,111.66464,100.54012,121.25412,155.99192,148.3446,253.09152,204.17972,
65.29512,111.84652,101.4328,121.49868,156.01032,149.07176,253.11816,205.56184,
65.47304,112.07032,101.64952,123.2468,156.03312,149.09872,253.17732,207.1832,
65.56476,112.44692,101.6738,123.30088,156.03924,149.67368,253.5476,207.64568,
65.72412,113.72144,101.7172,125.427,156.04996,149.76904,254.23944,207.65736,
65.79248,115.85304,102.16216,126.26656,156.15712,150.02556,254.34732,207.82836,
65.82388,115.87652,102.39016,127.13748,156.16032,150.61196,254.85768,207.96968,
65.83904,115.95212,102.67232,127.24876,156.38444,150.739,255.49752,207.99204,
65.95112,116.10044,103.26752,128.77444,156.38768,150.81616,255.84132,208.18256,
66.0968,117.02684,103.708,130.78788,156.4194,150.92432,256.57628,208.1908,
66.1872,117.44968,105.24696,131.3008,156.4412,151.11492,256.61592,208.214,
66.70376,117.53936,105.6028,131.3688,156.70436,151.2202,256.64544,208.94908,
66.77084,117.56388,105.75964,131.70792,157.09496,151.26432,257.502,209.13196,
66.79656,117.7668,105.81256,131.77492,157.12036,151.38044,257.51976,209.14016,
66.99212,117.79308,105.886,132.01548,157.13556,151.71648,259.034,209.35808,
